id	label	n_chars	sha256_text
a4479	GERCEK	192	e8d7076e3c2b9cc9a66764f787fa2b66d8436e9fdba72b7622bd418fd8aebf89
a4365	GERCEK	196	33cd3f7826bfdfdd3eabbbe2e2ff7273222f10a5709965b895ee8ed95a8002d4
s0731	SATIRIK	191	4be9460f19d6e5515278f57df2ba9bb8134457c98262b463df4fd0f75e4ab7a0
a1919	GERCEK	200	5f4619026b843d3eaffc4d1e36735a752f5ad09b436fd362bdd48e7f9ca569da
s0998	SATIRIK	198	ffbd3efb74405e8ebd647571317e42a2f4e52fdf15f14833f7c3df645239bd74
a2395	GERCEK	195	f0a41b76ec5eee23862c6ae8073194bb6c92116645126f56a23815a32a05b17d
s1139	SATIRIK	199	b34af5b6a67203ae0094ce4e186a0af9ba4f25c52fbad1683da85eab363b9bd5
a1481	GERCEK	198	950c589f93e34e7abc778ebf409692bd799f9018ff84598d7e8dd38085988bdd
s0432	SATIRIK	200	d69f830058529a0443822fb0c6fe26306c0f88ef51009e63757048c5e0228277
a0468	GERCEK	197	3be19f618229ae5b4844df48dd7acd85e9c18f68c93298240ab39a02f6443455
a3311	GERCEK	191	69eafff1a290844f9ff44b4003a7000252035d5f9121c2b94e098ba172d72dfd
a1242	GERCEK	187	38858a4bb8caaff5c813fec81a791cd62abaa0872e0bd4e72eb00c6a608f6424
a0663	GERCEK	195	43ea3ad7f94f4f4cc40230b2de45e55cf4344068bb139d0d881512a4e8cba4ce
s1329	SATIRIK	196	5bc5a599cb445346d1960378ab7aae4b735786481d53f63bf56213e182b8ae98
a3980	GERCEK	199	7cb76479dd490e7f65cc438f584a5b8aa5eadc570ad2f7f6c9288e2cc1846908
a3701	GERCEK	200	9709e296790ec7f419d2f2a3d13a8f22eace0da614622e7f61410f7fef0df941
a3362	GERCEK	199	8c5dc4035036cf5701f3701053ebfbb1656916cd80e7827d20129f3fa2b8fe53
a0481	GERCEK	200	3ce56340ff9634d4a391113bdda09c1649286bd318cdfe386829eaf99f58770d
a2726	GERCEK	195	804c6b04da0c102fe542f01b9970bfc6bf45dfce0ca2788bc30bedb839870357
a2741	GERCEK	194	65b1107b038d3c262af55d6641ae6a14caff788a15b42d32c95c69c048f38aba
s0624	SATIRIK	199	ccbc9596173fa29147cf15d1942e0a6e3a8a39e69696f04eafc27b7dbb431116
s2169	SATIRIK	199	40de495fc3b3168c9ff7eddae9439cf18b69b44e0addc6ebcb79b312a65ac78d
s1698	SATIRIK	194	43e63ad729376370e317258c524f1304d065d0b1d3e5b5c07bb9af2b4107989d
a4768	GERCEK	199	37248972f90f4961d46cb3959a96d55d7352786c3ccb3fd596f900dc766b0dcd
a2319	GERCEK	201	5170bc7b7d4cceb9f97baee6e103202aaec8ea265552a4d7393b914ad5372c6c
a3596	GERCEK	199	126a979d50e08ae4d2e12c8673e38e75d57058df66557aef1f41929e8d6b0cb4
a0645	GERCEK	184	9b445fa47c81bfac6aa42c2c71e10a15ea151c821632bd036d76434977932560
a4608	GERCEK	199	1ddcff17dad9606fc8ad3089f1e849ceceb8e78e3ca382a715d12dbe7a3a4f70
a3562	GERCEK	194	8a2e3520c1dacf98e9d219e7b0d19e286fc31d97e738988e337429b551ca59a5
s1035	SATIRIK	198	e3469ccacca7a410ca35bf1a64487c9bc427be69dfd6cb364d6dd1ebdee3856a
s1166	SATIRIK	194	9e432467659890e39e67f165f7223f5a3b63711c34f79f80d6bb6b2434e02aa7
s1733	SATIRIK	192	52c7a11b60432b570f030f2804602fa6ba18e24d7b01a5b29cde181752d98aca
a0641	GERCEK	199	910f64a707c2161ab54559a087b12eb7644e9cc5c9a4ef7a318ec86216042bc2
s1332	SATIRIK	197	3a8a6b539cdedede57287e0c7c13989eaaabe3b28df01b36b1ccf35dc4312103
s1009	SATIRIK	199	4f5bce34e2c464ee5af7e3dff63fef5504ee76626ca64954d7d938862081bb21
s1012	SATIRIK	201	aa9a27bb9a464598611dfb97e91c8754e6252f6f163969586f2295e95e20409d
s2198	SATIRIK	199	89377ecc352963b4cba4d82f3f4c92244de5d7c88018bc4873a7e988a9836a98
s1934	SATIRIK	200	e733280968e768a45d21f5494fab43359c868b36171e6974842cd9ad606824c6
a3732	GERCEK	200	caa51f1ff78419b0b6b36f10019e29c02625a21fcaaaffa415de72ec1d5fa9e2
s1549	SATIRIK	199	d0fa38e389c1c5b20a636ceb09aea4897c476d5851c90957b982dcc5f711a1ba
s2076	SATIRIK	200	192ae4dfbd12bffa37c99e0eed6a5253e8d4f533ba5c6c0918718ff2f650172d
s1252	SATIRIK	200	6b8e3ccd578fc525845dedebf45e81e879de765bbabfe5b6561951e98952c40b
s0658	SATIRIK	201	25d8f1b2269694557f9be4eba44f18cab168a69981a5727a36dada61a56ee5b8
a1249	GERCEK	198	9e89911eaa1e245cc5c77bf062e786c3eff626dc62c69d45aa44a27e01460cd5
a4251	GERCEK	201	724204e1796b6713b32d3e98fec6b168de314a0bf449e51132ab6dd5cce63497
s0096	SATIRIK	199	df2e236983ad69c7f2b91a45e9eb93bd7f6a14b00864f86cce83a035d6736c62
s1413	SATIRIK	195	4c07972b9566168aa2b07a4bb7b0d51391ca0086bbbf49a509f961b2e3b26769
a1550	GERCEK	196	1362af160df3182a47306abedebb3f49a1184dc0db117997f3234ee53fc1e2ef
a0193	GERCEK	195	7f353b491d9da4f2ddf4db42a96c3f8dd586d2c5646baf8a77de2cce451fd350
s0773	SATIRIK	196	821495a018189e4ee075f8c82999346bbc0dec337cdccd07651e60cc1af20e8f
s0384	SATIRIK	201	95c4c073d389ac00850d1af5fb51c86f1a0f17e3054f2e6c53e16773ffdc8a5a
s0449	SATIRIK	188	071bb84d427016ce5b791e4d4f18800648139b8b7a40887759bb1c783910870a
a4776	GERCEK	201	ff2e510261cd49db3eb9b0567ac41b2f226efc2b4c763d98ecdeadcd1a7d2de9
a0082	GERCEK	197	91c33b4566abd4b7fa49f10caf0bc43405e86a5b87c7b8ce79371ae4da2d6475
s0518	SATIRIK	199	afb91c89b3bf8b9b740eef34612dde74cd07c2aefbe598924658289ee69000f9
s1344	SATIRIK	198	ade5d2a2a314acc9463ae15312b6d419195091e96becd181096b49cee5eae1d7
s2116	SATIRIK	196	c5bc2b733e5b49371b1fabb875179cb98b48f71fbf6ee77c5e06ddbd0eb353b3
a4328	GERCEK	197	bc61afb124c959d495e5e38ca8463d138e370334ce3934f6b7d71460746145ed
a3432	GERCEK	200	cd7e02041e5f49cdc3187fc19782f95aa0da14bdf000fb7764554b9ea334ace1
s1932	SATIRIK	193	749b292a38142db9acc6eb0d43ae968bf00e110c8bde39ff17d61bacc3d89aef
a3286	GERCEK	200	9398328909ea6e50c07fb5ec6a81e43508f8c1723d7214140fdc42b6266a5dc8
s0952	SATIRIK	197	f7591a41bc208dd957b173f076853863d2e021d4ecf099a6d2c3243a113c233a
a4287	GERCEK	200	a6c4c4347bfe9f8da00553a0f0c64234547e9f87a58072d4aece6e46c070194a
a4391	GERCEK	194	71eaa42da7f0399370c32731120ddba39b4a64c799feaba81a4a8ac7be5bedf1
a1208	GERCEK	197	4a142de2d0327fab460c78d3784cc2cd7d95c391b5aacce312fc5e7317037af2
s2053	SATIRIK	200	d1c53ae24a79fc23d5c2f2ee7186d9ee520cc1f205974d96eb70410f3ee2fa7c
s0843	SATIRIK	201	678bb828998a6dbeb05496fcf389361140d1461955b81a0cc832f2db6339f1d0
a1380	GERCEK	195	8a1d9b1b5cadcc9e90a7a3ce8f8811ea83ebf327fab3e3088e357bac2bbbad87
a3928	GERCEK	201	ea082c81109eea97d3bcc6e6fcb83eae74c1721ed2732985b70aa0a60161575f
s0491	SATIRIK	197	7eefef6ef6dcd4c2393174b2e6f87dcc83812ceb178956198412094af1c5b69e
a1370	GERCEK	196	e7adb59a31c6232dcc3bd0f5464f3ced6f873cace34d0ef930b99e7157faf8c0
a2110	GERCEK	200	505770eafca775b5cc0418f7a58f8e5bcec5ef4aec9eb8c31c5069d431fceb0f
a0726	GERCEK	196	6761d25ee62d07f1891c52c3784318d658e0a740d54a1373a3299f32f08e6da2
a2731	GERCEK	194	b1d0f7fa65269b844134eb2303e987159d7c843e99bbba59df4ff1ccd26f7e15
s1206	SATIRIK	193	64af23bd7ae5078e32215bcb4419d49e410c6f5774563ec0958e2e9f1755e924
a0598	GERCEK	201	725d2194300deabe19ddf21a946c20b1b5494f79a81ce11a2d58212c13afa929
s1431	SATIRIK	197	53192a77ae049102409cd059a522d31f39b48b3d8cef1051caa71d56aaee0ee0
a0333	GERCEK	199	e06e77f6c4da25a5170eb1330b918df4d9e0708034edfef6607f55d8cec3e724
a4026	GERCEK	197	9af65f27d068a0521222d253a915fb80a4c9b2a9e0509ba455afa142617d4950
s1745	SATIRIK	195	8e6476df0fa1b2f75c15a9d5b8e751ee7119e7f0e7baf32362a2db1de1b31a7a
a2289	GERCEK	197	e972f889bb108bf0d52c5515ebd6af081439b5d34a3d922d9c2f6e9168d9bf12
s0274	SATIRIK	191	454112b817f7127d88fa999e613c99ccbc3fb7e5fbf828b8ef61d95c52e05415
a3048	GERCEK	201	6086bb606b4848d616ebab9e590eb5433b8c805f56f6189ee85e27c685879c6c
a2925	GERCEK	200	61de3bca31f0f02a11b6a17dca277ceb14d38a168d576ec5f27ee6b2bf61e4b2
a1670	GERCEK	197	f965601963686d0ada7a42fe48bc04c44c9a1cf1c05badbbc57bdd5c8276ae32
a3053	GERCEK	195	de881df5bdd1b53381c061ba7d8e08c2a0d33562bf1ca3f9ab395a6fe75abe88
s1472	SATIRIK	197	cff3339d1367c4a81ea951d295ad396c4192e186aa59aa30bfb2cab54f0d193d
s1081	SATIRIK	200	7ac819e2a74941e671385619087890e112e892948ef0b81d3b95062b00fafea7
s0781	SATIRIK	201	984885c5ba79ea0d121faa76992e0d1ed9c04035502b0821bd7098ba3e17ceda
a2693	GERCEK	201	01807a0a257f80518494898f1385364054734166211c76575c9a25e00f993535
a1476	GERCEK	201	678344e8e54b04b714a1acec09f56cd9aecf7dbbdf5266579c4fafc7e2e67e11
s1767	SATIRIK	200	4b3263c3ba3875d46fc1080e9b4a53f98d01b4e6d4f1b21d4bc0eef746652a53
s1255	SATIRIK	196	87d8d25e83bc10198372360a65f5723da770ac16256cc5c3956b9a303c83d75b
s0093	SATIRIK	196	8ea16aed49f2bbfa9eedf79cc06a889bbf6baf9e4e9c80533c2b200b26da13f1
s1862	SATIRIK	195	8a14b1380a8b5a7a9256b50fd2b3ff8f486caa4b7dfb73348c413db670798064
a4338	GERCEK	190	bc91961a55ffe672564688557886465e4bf8a860dd0f9a1347bcd772669419ce
a4352	GERCEK	192	a7a45819b8b7edc6ab63bdf1bcc789e18f269aa7adfa6332886245bf8f8dd977
a3453	GERCEK	189	6e7238af599f2eea644ae0199590a69220a7312f18ec60f7b6a504bfe6a3a1ab
s2012	SATIRIK	198	570fe4c29e6341dba062da3a7ce6acad9563cf40a5efba226fe80725936513b4
s1777	SATIRIK	196	487fb65841aa23a1610603ed50ae3da76cc742aff234c9281414dfbe1124e358
s0646	SATIRIK	194	3af5afc029f2d1818c1a842c8ddeeb6a23f45ff860740835e0943719f08403af
a4471	GERCEK	196	8355bb04a77518199ce20b685c3f79379cd7f00c69bbe6bae84c889a1f9323d5
s0991	SATIRIK	195	abdd043cabe7a5827d0af169fd719a7e2d348055176b15ef3dbf658301062244
s1682	SATIRIK	199	c4244e2db19f0113b3c613271f643725d360e3176f6ebb8ed93eeea451634b5f
a2036	GERCEK	200	2cbf02e770f5d6f38d358a26c1c2535d648c60049f2ee90186f607341a4a92a9
s0576	SATIRIK	194	aef2136babe0c106497cbda007e7ae85fa5f7c35cfb1d4e0b59c748e78798c9d
s0954	SATIRIK	186	e1f69aa854098b0f62f205946b8cd48131331abdb9e7cd52deb4e52cc7cf0791
a1875	GERCEK	200	7cfd415a5abbd23a4f7fb956be5bcd8c5f3042b8e678cbaad23c3f77cf58defd
s1792	SATIRIK	194	aecddb8082c0cc43ecb70fce7625b6dd37873279ac0a337dd599b891cac69950
s1573	SATIRIK	199	36e516280a590a8ee4b2b8ad8a4463ce1aea1b8a8447ebceb7967b9be788da08
s1958	SATIRIK	197	5fd278ccef3754de68df670bd64035c32009e944c9ff2c98f8aacb289ef1a0cd
a0092	GERCEK	199	741242f4e8e33cc14116306f257c6034272263101ff5b3f06e35765bbf9d1618
s1326	SATIRIK	200	270d297732c9ef5abc1d18f13cf1250713a9353d03af3805da8e55d5cb1454da
s0829	SATIRIK	200	a6e069620c4da025a49e58291109eb3a202040e0ff85411a08e9434f4f871269
a4306	GERCEK	198	fa8755f6f14c931914d83232b4f33d8f3c7d1af1122a2129d2a2a451c8c4eb0a
a1586	GERCEK	198	5c6af99e36515ed6d9e9435a2ee701e0aad7f35d405a0a318aa0ed6911c953a3
s1130	SATIRIK	198	8ec801f7cbf355589e3caf08a2ab71fbcaee8676d0de6c55ba01d5a6f2718e77
s0557	SATIRIK	200	4599dad98725a72d36d1724d8d69ee4b43bbf36f6aa1289cc82792ce8ac45b3e
s0335	SATIRIK	197	04af0978cea3376e27e1170fe263a594103f17cca293fd8326ac6d97fe605a73
s0712	SATIRIK	199	d7436dc65e95709da2f32bbc72266e910664798ecf51cce217513606b1e5f47c
a3002	GERCEK	194	1017de9218596a25dd2a420e4bebdcdf3982f12a9c21af23b9537dc6ba07fa0e
s0588	SATIRIK	198	a9f3d1b8565243c5e7105db33dc5e461300d068d8ac5b28bfa473c3691350b7e
a2439	GERCEK	196	081770e8812678796fb9efcaae6706007961c17c9a82d22372ad3eb7bfbc4644
s0589	SATIRIK	194	c4374ade51887245af0e7e8ee7460eaa2c87c37a13d9b7179a0e60680632e6d8
s0343	SATIRIK	190	4ae3d1efbe98b28e7d479c752c528ad864ca34954854763ebc1ddde3736ab5fd
a1127	GERCEK	199	8c18655e44761325e449f63dde842e39c35464cffa11d5da879dc81cf4e84243
a2068	GERCEK	196	59c2320b858efb8490ff3be6a42dfabd2697ad6f03ca522bcf5ea680f25f7444
s1482	SATIRIK	198	a0b0052ca452659a4e572940f3eb6d0a1941a589d7d6a2ac35a35fdbcd3d6a60
s0689	SATIRIK	199	c5bff1832f34aadaad479b219542812e15d32060f456f9b54679f48e66d5a17f
s1379	SATIRIK	198	44a898af4785974dc8c8ec521a5704bc3225a86d9e52468c3b66fcb098249e6f
s0857	SATIRIK	196	b113be8162583820a2f42a6bfa04983645222a8475e3ca1fea2fc0c486af72e4
a0653	GERCEK	201	265e39b3bf9bc7c065244534d340f8813a07b5b1a9e467676dc05c4e96fbbf89
s1754	SATIRIK	200	a9e9fd914c809d2ad8c8e5ad84fbd40f918a6ce9d64fbdb1454b79b7193c2e4b
s0995	SATIRIK	199	dd78e4f2e6db2f93235871a08632ec88c52ed0f9843f4c00ea982ca8c2ca8b22
s0016	SATIRIK	198	8e0a82d7f7a5158edbcf0c90e8f6d81d023808e50a2c36eeb122d5d50ef09f72
a0147	GERCEK	187	eb24317eaff02dff30608e390925bb3e03c646c1439c563eb1d7807e1a5fece0
s0965	SATIRIK	193	15d724cc091687516960694d390d804a924c2f67bec02aab068b08b36a4286b0
a3835	GERCEK	200	79144960b23110fcbb0e8e170195fb4b3dff9146c68160b144c4c8c5c7519025
s1940	SATIRIK	196	b7edd820efa3c23007a5de11787bcf81a4a832e596f6846278bcfce989881d7d
a3663	GERCEK	186	2558d563a30ecf412565ffe6d075e94038a22dca3717083fa10dc3f9f19c120e
s0116	SATIRIK	196	83ff2d62c2563bd3bc28ebae8c2ab45176008025dea46000aea2a78d0510cd89
a1163	GERCEK	197	5830df087b127b111fa4e95421a593b7f8fc7e94eafea9df8045b2590eae0726
a1093	GERCEK	192	1f725d5fc760bd8abfddb80a46fbe2096d58e67d19a0d1eee78cca4515ada7bf
a1121	GERCEK	197	213284bda7a2cbc8ec0b616e23f80c1435c3076f8a4b748cb044f3c06eb13781
s1556	SATIRIK	198	a86e79a686e1f3aab3625ee18fa8f5178efdaf4a29b090dcf8b950832c9f998b
s1810	SATIRIK	201	7a8bc9e630991429beeab9167f52e06bc4ef3db1de1d4c9098c4c60242add243
a4123	GERCEK	201	203d01f9af30851336740e0d31b838a9c456da7c5c95230802de5456d44b0e54
a0339	GERCEK	200	9eec8e9bf259e0b606b0cb6730ad352150f43f48357199842fec4370d79c3fb4
a4185	GERCEK	201	349219d24cf48a574985a489577b7c64aeb3c71c65aee9b32013fc38201f7752
s1611	SATIRIK	201	af07a6263018b51cb7cd6bead56b7efdb748e976185f3e84b6790284cebc2815
a4013	GERCEK	197	abb90c0e399df0428e9e4e772444cd4b5391c9cedfc9b20d6e3a4e0537d1d18b
a4603	GERCEK	195	dadbc353d1acbc704f3179813ab1c86625b37a2dde5ca53b36a60be49a38143c
a4164	GERCEK	196	1539742812ce6d5eaf2ef22c17801686d052839e3b9dd042379191ed58963c77
a4053	GERCEK	200	6855dbcb679495d7335e384095cfcfaab02d3f184b949a5fefec23510c694cb9
a4319	GERCEK	200	d6fc8477f509254ea6c1ad73c04da7fb35f79a4e7755bec3b55fef71a8bbca16
s1397	SATIRIK	201	e507115c14bfcebca13fcaba2b48f082c77be84f4b35c215578cd8b6ddb3e55b
s1171	SATIRIK	197	1f46c497ca57efe59e8972e892fd534c46e3ccd1e7183c535301bbcba52ec228
s0067	SATIRIK	196	1862c47c23348aa23de9d2cd9b22fe6fae6d503dfa7a463c1d958985836ed9f8
a4318	GERCEK	189	e857122eec0c01a74ed5fd0b270887c9ad7e8b00c916f9d588c718f0ddd2ac2c
a4298	GERCEK	198	ca5ec8f216e3ad7a939915d810391c608d8a30ee2920c450ea75bf6023fdc0ca
s1387	SATIRIK	200	88c29e4bc923f94a33919103166e23b2b6869deb3713d380bf67bf16642e2260
a1351	GERCEK	197	f5cbe34ae2e9710429d079b3bcc27a07da7a978af6da5283d6dc843952b180dd
a2481	GERCEK	195	d89b871694cf328629c7db7b967fca1df03cfdd09e4d0749d8f9110dd802c633
s0296	SATIRIK	195	07a7aeb471f853389d762ffc651156831eab33627d5838b1b855f423f942cfac
s1119	SATIRIK	194	ffcbb8d108607d00f50e17fb956e98eec77c981d19fd93a5399f10a6b17256a2
a4063	GERCEK	188	32d24b4f2aed7f0838a17e6efee6d2cacdb33e8c47296d8102795e2c0b107cb2
s1228	SATIRIK	200	180b4c4f2ef9c25d1bae4a64d0fba2a833be6438875c4e04196fd280354ab1c0
s0092	SATIRIK	196	bda089ebd461af5b60e9f16f64dbfe8330d1cc6e9859aa45e90c361117726640
a0018	GERCEK	198	90b4378b1648c534f9ff906f9158250f560622d48df6a404dd857f78cde4d5af
a3315	GERCEK	191	d5267f6f5a6097618b5eda91e4c4afbdcd2cbe301bfce312e342e77f2c9e16b8
s0917	SATIRIK	196	8c3cc9fa2387529a009ed04c4f36432d907252c52956a5f4343a0917c2866e2f
s0549	SATIRIK	196	b6f69c6d11043a459fa8d00e625b8b2fa8f47abd69ed1c36b71bbd88a419e962
a2673	GERCEK	198	8f805f0a91696136dc2acfcc3853303cd57994583078a7eafe454f0313c199c5
s1013	SATIRIK	199	3c2269c379ec186e42450c540986364ee8604b90dea24dc9729d70d981a2cd56
s0859	SATIRIK	193	923f620dbb363f56507de5113a50b82dfa4944749d94eba36bc22b49b7b825aa
s0754	SATIRIK	195	64e721ffb1d99973d9d3b28a960d28f94ce76250e60dce9a3088e216c8528802
a1904	GERCEK	199	4aba36c2ab277e6dd5e91f6c4838f3d50e745b6e32a8cc027f10a27bb23b0c94
a4574	GERCEK	201	b38b39285f51584c92ed6b017b95631bc5f91bb004a7b95fac8f64d7c805cca1
s1514	SATIRIK	196	f251cc738c8892dbd478f2d614496324bed9c77f8c4d1fbb1c69b50b5eac4b94
a3672	GERCEK	198	8ce8fac87f7ab3f00f3ad1b85526abb5b34f3db7fc9193a138707176aeaa5417
s0895	SATIRIK	200	ff7b74a4aa80fe4f1563b5ee4f8214e2c14ab3bc1342f02a9973d63139a1b684
s1911	SATIRIK	200	a9964cfe3012fdb5dcba0dc292d14b025326d22e74da574fbbc7a2b1ac7da9a9
a0245	GERCEK	198	a6a25492d3afdbab2968f1a141dc3a5e82f0a3366afd218a4fb6c09fe523a707
s1471	SATIRIK	199	30acf52959ec4683dca62d4e904c80014ee70bed85ef9e3c575d3850d6cf0834
a4692	GERCEK	199	17ec0196ec40d4e144c407ba6b6cfce20bc15322531d80d6482723feeadd12b3
a2238	GERCEK	194	44b0d4661322c546223f22d81b8e932198722e06a1d7d97777777447f7e8dd17
a0152	GERCEK	193	097d21576f67f89f9f015e14325b4583dcc53dae7f80ad95b59c25fc8ad72df9
s2199	SATIRIK	200	b5e697645066496fd4f274b372544d2d8ffaf64f5e8861f777e4179f7c536c0c
a3147	GERCEK	196	f367df4b3700a9c3195fb84cfc7be10495135cdee29b54d5802a79aede075c5b
a4547	GERCEK	198	abc66b4f9dd35a3a0b162d5cc62f913bd5337cc01a6080ce6abc6f2e3f83a4c0
a3388	GERCEK	196	368f39a2737c8cb0b23f09057fd323311ad00ba52c8f650907bb9014c50797db
s1454	SATIRIK	201	28be5e269a3deee9e1f35ae2ff5ee5ad6db1edd96a81325b158a601d9b41d95a
s0880	SATIRIK	201	30cfcef1ec50830b8f6658033a13c014dd1beb9e8918b9a215be633d1bdfc680
s0720	SATIRIK	192	794dc6c84c2ab60903c322a033219d0f31f70531a6a277cd65ae4dd69fce86be
s0567	SATIRIK	197	11ddcd87626ab704cb2da6b4910b1a2c225a64f0fa2ee7d91a1351d53a56b374
s0053	SATIRIK	199	529b2151afd4b772b8e250c289760993b26ae56be477c243714bbd44df58d9ed
s1889	SATIRIK	201	bc4ed58d932c58df23d74262a64277a17a2627d336bc84e7daae66bd1b628337
a0103	GERCEK	193	3580f4c1c7b13f9f7c4c417e8939560ae0c6f3dd913b6d90e797298b47bc368a
a2860	GERCEK	194	316fef6b2e418d0385b682ff0935d26a4cba90c532a6f35dcdff11c99065e86a
a0202	GERCEK	198	a740e9d52d684bd9a37924fe396ef77ec40f0476bb7745a010ea0acf578bd59d
s0875	SATIRIK	199	d7ea33df9b9684f318298d60ba50a1cb41295e29fb8b0763885e56285f017acf
s2128	SATIRIK	198	91f69a2e8109d68c4d226c31fc306a78a56db9fc02abe454e6126ef85ace35f3
a1668	GERCEK	200	70354882feb347f06dae6b85530eecf3a4cac1a30167113299f7c7e9806d7b5d
a2094	GERCEK	194	d06752aee0634d8d34c437e5953542bbf22305f0b5b4e0f1fe508f81b8fcf496
a4043	GERCEK	196	dffd0b53c90740ee42ccf1f23b4dc643c60a742f71245f634274caab77765114
s0729	SATIRIK	198	ee046fdeff682775ae31b48be1e614ceef3941350ee5c404f351478be7407e4c
a3290	GERCEK	197	c895109567352e0100ac09a8d035e7d28181532d9962b5d330fc70f1923324c5
s0039	SATIRIK	192	7f43374e4ae6503c1b78e548a7a499dcc132c996fef4f9ed2c9cd8e97e237893
s0255	SATIRIK	196	641638f176ee1cc59477370227864eb8e070f457c65e57dcaa998014248d0c55
a0189	GERCEK	196	38377746fc0b8208466837a1047f31cc53b3c5cd9bf1e266d997e5091f833b58
s1866	SATIRIK	201	7fa33c7c16ca61834af05065242d3e31e25fc97c6bdd22435b0f13e6a0dccbc5
s1709	SATIRIK	199	781bcee9462a9372a422edf1befcd8f04dafedfec84c437c5f5938c2b8e6eb60
s1927	SATIRIK	201	69d6df46ad07dd89e7d3b5f1afbf0585947cdb64de30d815536e4f79d513997f
s2129	SATIRIK	198	e4cdc012c5ecd4a14ebe1304daa9423af0619879aa884f03b2f65143719beebb
a0344	GERCEK	196	c2a0ea60d57d4a2913acd79beea018c8c9527e5a4cfdded02bb5a5889bdb75f1
s1444	SATIRIK	200	e31ba91cdabb4971a90310bd17bba959298ee1687dc55182a4b5999074fc1b8e
a1384	GERCEK	201	0427e89a9fa2e8d0fa66d2f29bb416438382d19f64e53a6feeabed524f8b8174
s2026	SATIRIK	198	abe539644dc308223eb3253c145ccc75763ef864ec2fd7729ffdc61863bef1ac
s1517	SATIRIK	199	3c297b0b04cc4de0e7c54454420311511451cc6dd8990f8c266750b13892edf1
s0641	SATIRIK	195	bf624ad83d5dba1fc5276634ba5f1bb9474e1cf1ad5ef19d3e992f76efcbf199
s0950	SATIRIK	197	de004ceefc6882d8c4223c96d26e856c0c4a2d231312cef52776822ab3c4c2f9
a1392	GERCEK	201	32735ea3f7044755c321011999932762b9412abdd590acb815aa02ca1f888e5d
s1242	SATIRIK	193	80d0adfd900540ec5684e6b925ec2c51eb797aa2facb0eb2668262620d679009
s0975	SATIRIK	201	2747cc6105f161a4a181cd32e60f295196984e29c4471dbe716471ce80c03527
a0452	GERCEK	192	c5b2833aa8ee81cd80254ad23ff71d00a104bf5c3f385b9e55d5a7dc892669a9
a3541	GERCEK	201	0045e829c7c04fcb10a2b40bd757e5fac8a5bf4dab8e63aa978831e59dc10615
a3393	GERCEK	199	9696ed3a9e68243ebcc68f9889957eb5ad7e17e6358a5f061c0eec9fa81ec164
a4832	GERCEK	196	70210c8999e44bd9fcd2564c38c69be82bba50752a1ad43e20926f70a79bb20b
a0361	GERCEK	199	b7a0c7c4cd3ff228c460d6d65d76dff3acba0be313709667845b4f346680fa5e
s0621	SATIRIK	201	e8ba1d70286a72b0e28154de9b718a3e74ae616b4c199469547a21e96240de61
s0898	SATIRIK	199	e35bc6769ba5bcddeffa5e2339031137eae630919c1a902be3298e6180ee8c85
s1222	SATIRIK	195	60eaa51b3dad396b7cd52f3df95c9bef9664fe3486b6f528288998c08bfd00da
s1416	SATIRIK	197	6102ca7b249883103b8811810dae13840dd33a1a02990bbd94da9c80362b109f
s1320	SATIRIK	197	1da58d83088893446eb841ad8c9c712f48538d470a4a6a8ba035ac3dbd6836c9
s1581	SATIRIK	197	67884d6315626728b0b528fb9a6bc0e900b27c59c5bfcdc5eb9c9a4391bbf259
s1965	SATIRIK	199	1c02fd1d48499c89866d9ee592e055afe51e3eea172427127a8f639b7cb17e5d
s1528	SATIRIK	197	d90de8477c49d420adeefaaf9db1f7c57e50cfb8f9910920100d353b5079a4b4
a3754	GERCEK	196	8c5ea3ed05a4db8da72356d9f645c6cc5282922871e84d377624f3d522c903f9
s0921	SATIRIK	194	91f8f87dc9ec7762aa301820a71a51255e11737f1b2490beaa3ee2c03bef6f8b
a4160	GERCEK	197	3d4bc06d0c59dd0e551e86e875f2acc3a0d28c0a629d60150e8572aec8fe0322
s1301	SATIRIK	200	67a2bb4c2373a8836cba9cb109c6b930823f6885ba43ef84fbc59cecfa3563ce
s1089	SATIRIK	199	0638e56b8a300ce9e05cbe6ffd3288f5b224264d2be6200e78d7a96ca9a467b0
a0192	GERCEK	200	390af49d567763c2eebbbeadea2729c33672e3d672d9f6e8172200517604437e
s1277	SATIRIK	192	fc2139731504df34173b37d015752ecd46a0d296ee60942aa775a373dd4af5ea
s1571	SATIRIK	187	b46d200839b2ec800e3c20e24fc980b947539268cf818fa4876eb76b38e200be
s1900	SATIRIK	196	82fd5d190b869f183bed83ec3a3c5e0375e8d3016fb282bf5bf9a3d1a16ae75f
s0503	SATIRIK	191	41f79938541051fc96901d885213606095a2237978fb8e5e0b7e23c03500458b
s2107	SATIRIK	196	8097f19a9d847ace182e43c9441d77d3ddf1672f469d2d23ad226981f6080799
a3422	GERCEK	201	5baf0882a00ce9094685098cba21043fcd742d728230d4f562573f3bdc1406ea
s1616	SATIRIK	201	adb107a00a52420b4b19121682974c590a202b68867fc1a06594733052aaf011
a1632	GERCEK	199	49f16249e483f2b4a8b8fefd0af3c536f08ba78219b37a650dcc475dc5fcaf4c
s0923	SATIRIK	199	7d8dbbed6188520384aee60e9208b403d3b7d1c08a4e24583b144af8d3498df9
a1054	GERCEK	201	f8c62bc68fd4d140326737b29cce0d8502fdaffc726abe192d87b0657165e887
